wreck_id,obstruction_type,lat,lon,water_depth,original_date
39391,,31.14608,29.8297,5,1943
82946,,31.17425,29.85157,10,2015
105099,foul ground,57.88683,2.23067,79,2024
105101,foul ground,66.45317,10.19133,200,2024
105100,foul ground,61.07433,3.28333,360,2024
40136,,40.93412,28.99157,43,1982
62015,,40.96723,28.94483,52,2002
40183,,40.47255,26.77263,20,1920
91874,,40.38307,26.70927,7,2019
40159,,40.37945,26.7069,10,1987
40115,,40.04498,26.27642,65,1915
40154,,40.1326,26.36548,40,1968
40150,,40.06402,26.34948,17,1948
40148,,40.05772,26.34223,30,1948
40113,,40.04035,26.29592,55,1915
40146,,40.00952,26.27128,22,1981
40149,,40.06132,26.34722,30,1948
40153,,40.121,26.39887,10,1971
40147,,40.05032,26.33912,35,1948
40144,,40.16173,26.40142,38,1977
40209,,40.15522,26.40542,3,1961
40116,,40.07432,26.34027,57,1948
40155,,40.1341,26.38708,60,1981
40151,,40.09212,26.31133,25,1948
40208,,40.19748,26.38392,80,1953
40152,,40.11807,26.38742,32,1920
79714,,40.18742,26.40063,18,2010
104778,,39.9235,26.06932,10,2024
40145,,40.01007,26.2214,25,1949
62460,,40.04775,26.12142,74,2003
39566,,39.92363,26.08015,13,1946
84222,,40.1981,26.22703,63,2016
70293,,40.20212,26.19178,85,2007
40112,,40.0375,26.20547,63,1915
40156,,40.21202,26.49205,15,1920
102483,foul ground,59.27033,2.3135,124,2023
104649,foul ground,56.98167,2.95833,68,2024
104071,foul ground,57.95833,1.92817,90,2024
102742,foul ground,59.06117,2.587,126,2023
104818,foul ground,59.23983,1.88083,120,2024
101554,foul ground,59.2885,2.08933,120,2023
104073,foul ground,56.699,3.11633,68,2024
101042,foul ground,58.85283,2.13583,107,2022
102012,foul ground,59.05567,2.24383,112,2023
100829,foul ground,59.02298,2.079,112,2022
33659,foul ground,58.92032,5.76737,200,1991
58385,,43.47258,-4.7215,80,2000
55010,,65.27172,-13.99543,42,1944
101538,foul ground,59.88967,2.3845,100,2023
27742,,51.35513,3.28557,3,1992
99640,,39.1856,9.14198,2,2022
99641,,39.18467,9.14318,2,2022
88140,,59.46403,24.71918,1,2017
91635,,59.448,24.74935,1,2019
88048,foul area,59.4552,24.73552,8,2017
88046,foul area,59.4556,24.73042,5,2017
88044,,59.45267,24.72685,2,2017
88045,foul area,59.45612,24.73088,3,2017
86127,,57.68967,11.82655,4,2016
86125,,57.68902,11.82843,4,2016
86123,,57.66703,11.82338,1,2016
86124,,57.67487,11.82442,5,2016
86368,,57.67727,11.82525,3,2016
86129,,57.67728,11.85122,3,2016
86128,,57.68673,11.83603,3,2016
86320,,57.68747,11.8908,2,2016
86122,,57.6646,11.825,5,2016
35681,,42.50815,3.13897,20,1998
95889,,59.45237,24.66738,4,2020
98740,,32.07543,23.9716,4,2014
98748,,32.06013,23.99263,3,2014
98749,,32.06278,23.98935,4,2014
98735,,32.07713,23.9728,3,2014
98737,,32.0765,23.97287,3,2014
98732,,32.07603,23.96958,4,2014
98736,,32.07678,23.97243,3,2014
98738,,32.0756,23.97147,4,2014
98741,,32.0742,23.97042,4,2014
98739,,32.0755,23.97178,4,2014
98751,foul area,32.06573,23.99917,18,2014
98754,,32.06775,23.97377,4,2014
98782,foul area,32.07227,23.98532,12,2014
98780,foul area,32.07175,23.98483,12,2014
98787,foul area,32.0732,23.9898,6,2014
98785,foul area,32.07375,23.98862,5,2014
98784,foul area,32.07457,23.98865,5,2014
98786,foul area,32.07375,23.99073,5,2014
98781,foul area,32.0712,23.98508,12,2014
98789,foul area,32.07198,23.99163,7,2014
98790,foul area,32.07373,23.99335,5,2014
98791,foul area,32.07213,23.99488,6,2014
98788,foul area,32.07248,23.99063,8,2014
98792,foul area,32.07175,23.9959,8,2014
44522,foul ground,8.77625,78.225,10,1977
91846,,76.42935,64.57913,7,2019
91848,,76.26748,63.23558,4,2019
88003,foul ground,-42.75062,-65.00738,25,2017
51521,,-44.80502,-65.68302,20,1976
69454,,36.39523,25.43087,100,2007
93601,,39.11983,26.55182,7,2019
39193,foul ground,36.71588,24.45725,12,1975
90627,foul ground,41.32883,16.2839,2,2018
39191,foul ground,36.73827,24.40522,90,1975
89081,,42.04238,14.91722,11,2018
39192,foul ground,36.72185,24.44152,14,1975
37362,,40.82063,14.0732,2,1997
77734,,40.8173,14.09402,50,2011
64263,foul ground,43.70698,13.3343,13,2004
74446,,43.74412,13.20045,8,2009
81294,,39.94875,15.72505,30,2014
69077,,39.98377,15.39922,60,2006
71180,,39.99487,15.43815,75,2008
71491,,40.07422,15.24317,30,2008
71502,,40.13197,15.15853,30,2008
83246,foul area,38.40925,15.86492,50,2015
83406,foul area,40.4586,14.95813,2,2015
70203,,40.05317,15.56162,40,2007
78208,,38.2146,15.31578,10,2011
95186,,37.8388,15.27662,1,2020
39517,foul ground,37.24483,27.09248,80,1983
92301,,69.0554,33.19773,11,2019
87135,,29.54053,34.97877,3,2016
91583,,4.77345,6.96397,3,2019
91302,foul ground,-51.90615,-58.4452,12,2019
87261,foul area,13.16103,-61.24775,12,20160830
86969,,29.06448,48.1593,9,2017
91570,,4.78832,6.94177,-4,2019
91568,,4.78937,6.94153,0,2019
41372,foul ground,18.0363,-16.02932,9,1977
91571,,4.7886,6.94228,1,2019
91573,,4.78777,6.94298,6,2019
91567,,4.78957,6.94142,1,2019
93430,foul ground,50.43247,-3.47897,19,2020
91572,,4.78843,6.9425,2,2019
87471,foul ground,27.06083,50.2825,37,2017
89613,,58.72175,1.40012,102,2018
92290,,69.08088,33.19733,0,2019
88141,,59.47288,24.72503,1,2017
89839,foul ground,24.31348,54.45795,6,2012
89843,foul ground,24.30413,54.47637,6,2012
95283,,68.99442,33.0502,10,2018
95324,,68.9941,33.05053,7,2018
95292,,69.01295,33.05938,0,2018
95294,,69.0089,33.016,0,2018
95337,,68.99788,33.05242,8,2018
95346,,1.1046,103.40335,10,2019
95393,,69.00708,33.0119,0,2018
95397,,40.83428,14.26663,11,2019
91562,foul ground,57.73917,-3.53333,55,2019
1041,foul ground,58.85952,-3.07773,30,1977
1026,foul ground,58.85823,-3.09623,32,1977
1125,foul ground,58.85103,-3.09392,27,1988
1124,foul ground,58.85252,-3.08655,23,1988
1150,foul ground,58.8575,-3.08853,35,1981
93678,,8.5743,81.20335,1,2020
67491,foul ground,56.53437,-5.45205,17,2003
81863,,54.01493,-3.3042,12,2014
12624,,51.49497,-2.76622,-6,1989
91037,,5.42883,100.34603,15,2019
