wreck_id,obstruction_type,lat,lon,water_depth,original_date
51757,,-36.26297,-56.7702,3,1989
51715,foul ground,-35.66578,-56.1015,11,2002
98919,,41.42913,12.6384,13,2021
86063,foul ground,-35.99993,-56.5866,15,2011
80863,foul ground,-35.64133,-56.56705,15,2013
51673,,-36.0,-57.03333,8,1982
98930,foul ground,-49.20137,-67.5803,12,2021
98232,foul ground,27.26995,49.92203,43,2021
98933,foul ground,-49.18295,-67.56632,13,2021
98871,foul ground,59.54888,24.58642,36,2021
96005,,21.35067,108.6158,17,2020
51467,,-49.31352,-67.70973,18,1951
75988,,-35.36213,-57.09472,5,2002
91547,foul ground,-35.73583,-56.57167,15,2019
51748,foul ground,-36.06713,-56.51923,17,1987
91806,,21.68233,108.59228,7,2019
95191,,-49.316,-67.71083,10,2020
76016,,-36.24717,-56.83662,0,2009
76019,,-36.26188,-56.02342,14,2009
51695,,-35.36578,-57.15713,0,1933
98932,,-49.30963,-67.71173,20,2021
98870,foul ground,59.80963,24.71258,63,2021
76018,,-36.38927,-56.66007,8,2009
51468,,-49.20167,-67.56945,12,1959
51775,,-35.71512,-56.78362,11,1991
88216,,21.71285,108.58843,10,2017
51574,,-36.29128,-56.78722,2,1983
94274,,21.66195,108.6467,12,2020
76318,foul ground,-49.18792,-67.53593,14,2010
98177,,-36.41167,-55.235,36,2021
51672,foul ground,-36.1079,-56.63727,14,1973
51684,,-36.40528,-56.69155,6,1927
76586,foul ground,-34.90518,-57.38838,6,2002
52050,,-34.96255,-54.96942,2,1928
94827,,-34.84322,-54.63217,0,2020
81889,,-35.53717,-57.16667,1,2014
76000,,-36.09625,-55.09377,23,2010
76631,,-34.771,-54.4665,0,2010
80880,foul ground,-35.18833,-55.505,14,2013
75999,,-35.01567,-55.10883,22,2009
76013,,-35.97932,-57.11763,7,2009
51700,foul ground,-35.20377,-57.14268,5,1972
75976,foul ground,-35.54668,-56.582,14,2002
51693,,-35.55148,-57.14877,2,1956
52064,,-34.92445,-54.85258,8,1977
76630,,-34.83172,-54.34323,23,2010
51718,,-35.02242,-54.88733,7,1933
76633,,-34.94172,-55.10037,14,2009
51572,,-35.56663,-56.50328,14,1983
75977,foul ground,-35.51545,-56.58137,13,2002
75990,,-35.25628,-57.04712,5,1994
51710,,-35.15017,-54.88377,32,1980
51688,,-35.90092,-56.12413,13,1952
51694,foul ground,-35.51427,-56.53338,13,1975
52065,,-34.91767,-54.83532,13,1949
52051,,-34.96137,-54.93773,6,1965
76010,,-34.97338,-54.9506,1,2002
51954,foul ground,-34.86997,-57.37308,7,1973
76011,,-35.02658,-54.86942,7,2002
51697,,-35.27453,-54.88377,26,1976
51689,,-35.8687,-56.06898,12,1981
75989,,-35.36967,-57.10048,3,1994
51687,,-35.91567,-56.50153,16,1954
52055,,-34.85637,-54.71233,2,1933
86554,foul ground,-35.23833,-55.47833,14,2016
51702,,-35.23592,-55.29455,12,1981
52047,,-34.88333,-56.0,5,1992
75985,foul ground,-35.02833,-56.245,7,2010
76553,,-34.94035,-56.21958,5,2010
76569,,-34.91557,-56.26278,5,2010
51770,,-35.17167,-55.83928,11,1990
51927,,-34.93385,-56.12923,2,1969
82470,foul ground,-35.2,-55.56667,12,2015
75998,,-35.14262,-55.98567,9,2010
75982,,-35.17435,-55.9207,6,2010
87500,foul ground,-35.31167,-55.46333,15,2017
51712,,-35.05,-56.06667,10,1924
51762,,-35.04833,-55.98833,12,1990
82949,foul ground,-35.21667,-55.51833,12,2015
51711,foul ground,-35.14648,-56.21655,8,1972
51905,,-34.97122,-56.29953,8,1939
51973,,-34.90663,-56.28037,3,1988
76568,,-34.9138,-56.26402,5,2010
51696,,-35.32045,-55.8274,8,1982
76579,foul ground,-34.97837,-56.2316,7,2010
51703,foul ground,-35.17842,-56.2766,8,1980
51743,foul ground,-35.10327,-55.99553,10,1987
51899,,-34.95633,-56.22907,7,1960
51716,,-35.26965,-56.21565,8,1980
51706,foul ground,-35.16722,-56.26758,8,1982
75981,,-35.16398,-55.91813,4,2010
51742,foul ground,-35.14995,-56.26585,8,1980
75984,foul ground,-35.00997,-56.20813,7,2010
51923,,-34.932,-56.12715,5,1987
87501,,-34.95183,-55.28833,17,2017
51944,,-34.94172,-55.18372,15,1988
83992,,-34.85888,-56.90167,5,2016
51931,,-34.7113,-56.90603,7,1935
51956,,-34.84902,-57.30072,6,1965
51930,,-34.84055,-56.59288,7,1933
51906,,-34.91692,-56.25623,6,1931
51704,,-35.17447,-56.61493,6,1946
51709,,-35.1499,-55.8951,4,1959
51959,,-34.8243,-56.99723,5,1971
51705,,-35.16863,-56.32998,7,1950
76589,foul ground,-34.92382,-57.23493,8,2002
51950,,-34.92772,-57.21818,7,1919
76578,foul ground,-34.9533,-56.30332,7,2006
51908,,-34.91593,-56.47183,6,1969
76590,,-34.71967,-57.28642,3,2002
82005,foul ground,-35.23683,-56.085,6,2014
51949,,-34.93583,-56.3435,7,1972
75979,,-35.1541,-55.91913,5,2010
52043,,-34.95948,-56.686,6,1991
51699,,-35.21438,-55.91303,3,1922
51701,,-35.20473,-55.89022,2,1898
75980,,-35.15457,-55.91375,2,2010
76620,,-34.81668,-57.01662,4,2002
76593,,-34.7603,-57.03128,5,2002
51934,,-34.811,-57.284,4,1920
75978,,-35.14733,-55.90522,1,2010
51909,,-34.97252,-56.2963,8,1985
51960,,-34.81707,-56.4194,1,1972
51928,,-34.8182,-56.55988,1,1934
75983,foul ground,-35.14138,-56.56722,6,2006
51932,,-34.82395,-56.9608,5,1954
81888,,-34.82583,-56.51367,5,2014
76619,,-34.76623,-56.71613,6,2002
98957,,-43.5,-64.91667,34,2022
67898,foul ground,36.95317,-7.94333,15,2006
750,foul ground,58.19368,-6.36657,14,1913
31028,,54.0435,14.803,8,1950
98942,,10.22297,123.84435,50,2022
94533,,36.95367,-7.88383,8,2020
34938,,37.00387,-7.9399,-2,1986
98941,,10.2263,123.8523,30,2022
779,foul ground,58.20397,-6.38922,9,1966
6419,,54.3874,-0.37988,44,1993
98958,,-41.35833,-64.93333,70,2022
95732,foul ground,-34.84267,-57.38417,10,2018
98940,,10.22753,123.85193,30,2022
98952,,37.0043,-7.94005,-2,2021
98953,,-0.94917,122.79337,3,2021
76588,,-34.78148,-57.38538,7,2002
98943,,10.21423,123.82832,50,2022
83199,foul ground,54.21515,15.57685,11,2015
86446,,54.10167,14.91417,12,2016
98944,,10.21248,123.80927,100,2022
95592,,51.67023,2.22575,38,2017
75993,foul ground,-35.11565,-57.03365,5,2002
51713,,-35.0403,-57.06195,4,1922
51721,,-35.00198,-57.10187,4,1910
51692,,-35.74723,-56.98635,10,1916
98951,,36.99557,-7.79223,2,2021
98954,,-0.94968,122.79358,3,2021
6194,,54.34793,-0.18977,52,1980
76012,,-35.91738,-57.25007,6,2009
10777,,52.58963,1.7766,21,1987
87792,,54.17417,15.0325,16,2017
98966,,37.19305,15.23223,5,2021
76017,,-36.3,-56.91667,1,2009
51691,,-35.80612,-56.47112,15,1978
57120,,37.24297,15.21033,9,1997
47931,,-6.20833,113.65833,58,1977
98968,,37.18927,15.22653,19,2021
98969,,37.18772,15.22577,18,2021
47923,,-6.30357,114.03317,70,1982
51698,,-35.25833,-57.24722,0,1973
98948,,10.31557,123.94535,12,2022
93245,,37.22217,15.21502,15,2020
98967,,37.1927,15.2322,5,2021
62118,,-6.20885,114.10927,76,2003
77918,,37.2317,15.19417,7,2011
79663,,37.23022,15.25132,24,2012
98970,,37.18485,15.2241,12,2021
88717,,37.1975,15.23265,35,2018
98971,,37.1564,15.21803,6,2021
98945,,10.31558,123.91213,0,2022
77917,,37.2237,15.21452,16,2011
38104,,33.22222,13.36667,190,1941
47913,,-5.581,114.06058,60,1989
98965,,37.22332,15.19813,8,2021
76015,foul ground,-36.07098,-56.61187,14,2005
77129,,-35.18,-56.87333,6,1974
72129,,-5.70165,115.41107,59,2008
77220,,-34.98333,-57.22167,7,1951
48074,,-5.69958,114.86087,35,1947
47925,,-6.30023,113.68273,60,1982
98946,,10.31557,123.94535,12,2022
48110,,-5.59548,115.81323,64,1981
62115,,-5.86485,113.84845,72,2003
98983,,22.74917,113.64782,13,2021
98984,,22.7482,113.6485,13,2021
38410,,37.21455,15.22413,2,1958
98985,,22.73932,113.66267,15,2021
97970,,37.2323,15.19472,7,2021
63774,,37.23095,15.21028,17,1943
93142,foul ground,22.75088,113.66095,1,2019
98972,,37.1616,15.20505,5,2021
96937,foul ground,37.23017,15.19517,10,2021
93247,,37.22188,15.19542,3,2020
98963,,37.23475,15.21613,10,2021
97960,,37.20265,15.23427,23,2021
96686,,22.73187,113.66882,16,2021
96687,,22.72985,113.66488,18,2021
93140,,22.7117,113.65572,10,2019
86947,,-6.15718,114.04682,71,2016
48106,,-5.5003,115.97167,65,1988
97971,,37.23225,15.19392,5,2021
97969,,37.23293,15.19482,8,2021
98964,,37.22192,15.19525,3,2021
48075,,-5.66667,114.58333,30,1976
96693,,22.52333,90.955,2,2021
93387,foul area,22.7683,113.63,10,2020
77916,foul ground,37.21152,15.18607,5,2011
97786,,1.8488,9.70748,27,2019
93182,,22.65918,113.71017,5,2019
98356,,56.54912,20.68117,28,2021
98950,,37.00988,-7.7978,10,2021
60948,,36.98333,-7.81667,6,1948
91290,,22.2425,91.74683,12,2019
91291,,22.2495,91.77417,4,2019
93145,foul ground,22.83148,113.588,20,2019
746,,58.19297,-6.37785,5,1921
98994,,7.52833,109.7275,50,2021
35121,,36.97367,-7.86817,5,1982
97784,,1.83137,9.70678,25,2019
31024,foul ground,54.10345,14.753,13,1957
38412,,37.2383,15.21637,4,1985
98986,foul area,22.73133,113.67183,18,2021
98962,,37.23652,15.21392,16,2021
58789,,36.96167,-7.87117,25,2000
94448,,20.64267,107.09233,21,2020
60944,,37.01533,-7.83467,1,1978
91493,foul area,22.56083,113.69047,1,2019
86592,foul ground,-34.66877,-57.54788,4,2016
98982,,22.75885,113.65622,0,2021
91292,,22.214,91.79883,5,2019
64416,,36.9684,-7.95835,13,2004
93181,,22.67653,113.71322,9,2019
98326,,22.2385,91.77333,7,2021
751,foul ground,58.19678,-6.38315,7,1957
91293,,22.22917,91.79017,3,2019
98810,,22.24233,91.759,12,2021
93141,foul ground,22.71708,113.71255,10,2019
35261,,36.97617,-7.85938,0,1992
74606,foul ground,26.38583,50.5875,3,1934
31022,foul ground,54.11345,14.64635,12,1953
61470,,50.71125,-5.90962,83,2002
92069,,36.12583,-5.3581,23,20190626
17109,,50.79718,-5.8907,86,1977
94671,,58.1143,16.83927,2,2020
55545,,68.66698,42.13042,60,1957
93144,foul ground,22.8341,113.57583,4,2019
16082,,50.72648,-6.16362,90,1969
69143,foul ground,26.35333,50.43083,3,1998
87997,,70.8342,42.49543,85,2017
96930,,22.36017,113.85438,3,2021
89668,,52.02757,1.51393,9,20180802
16133,,50.97105,-6.10957,92,1915
82702,,57.74087,16.67387,2,2015
99036,foul ground,51.11943,1.33463,10,20200510
74042,,6.34833,-55.54333,31,2009
16102,,50.8069,-6.05263,95,1975
68105,,36.13302,-5.36492,20,2006
34885,,36.14278,-5.3684,32,1979
93811,,36.13082,-5.36055,16,20190625
84211,,60.19608,18.7864,10,2016
68062,,36.13417,-5.36448,17,2006
93806,,36.14128,-5.36688,8,20190625
93842,,36.13047,-5.36008,15,20190625
68104,,36.13358,-5.36493,19,2006
80098,,36.13275,-5.36407,18,2010
68055,,36.13677,-5.36527,16,2006
68103,,36.13395,-5.36605,22,2006
35288,,36.14245,-5.3611,10,1995
92432,,36.14133,-5.36723,19,20190624
86958,,40.85383,29.27633,6,2017
86956,,40.87083,29.24717,8,2017
77795,,36.13743,-5.36333,13,2011
99041,,70.6925,40.15533,200,2022
99042,,72.11917,50.5845,130,2022
35287,,36.13802,-5.36297,12,1995
68032,,36.14152,-5.3676,23,2006
68031,,36.14153,-5.3678,25,2006
86579,,40.87255,29.24427,6,2016
77792,,36.14228,-5.36437,11,2010
67993,,36.1427,-5.36815,30,2006
34872,,36.14192,-5.36747,18,1985
86959,,40.83537,29.26603,2,2017
34890,,36.13363,-5.36573,21,1979
99040,,71.4145,34.90283,210,2022
68030,,36.14185,-5.3678,25,2006
92176,,36.13952,-5.36548,15,2019
84219,,60.17283,18.48237,3,2016
93780,,36.14025,-5.36582,14,20190705
89204,,31.81968,34.49722,61,2018
99067,,36.13168,-5.3567,12,20190625
99069,,36.1319,-5.35637,12,20190625
98506,,47.72517,-4.68317,100,2021
94574,,-3.66298,128.2,5,2020
93774,,36.13293,-5.35887,12,20190705
34367,,60.06855,19.93222,3,1992
92180,,36.14043,-5.3656,13,2019
98537,,56.1222,12.46797,26,2021
93781,,36.14025,-5.36575,14,20190705
85622,,59.1212,18.63778,10,2016
94575,,-3.65178,128.19818,8,2020
93775,,36.13247,-5.35855,12,20190705
82934,,58.56717,20.74767,78,2015
73999,,59.63045,19.9607,15,2009
81159,,-3.67357,128.1912,1,2014
82311,,-3.74722,128.11945,220,2015
81167,,-3.6411,128.23943,0,2014
81161,,-3.64925,128.19532,0,2014
81158,,-3.69162,128.17875,5,2014
98324,,67.60263,41.26038,61,2021
59452,,36.13283,-5.35883,12,2001
98641,,10.355,107.27667,10,2021
97709,,22.33872,117.06447,45,2021
68181,,36.1199,-5.30203,72,2006
88338,,6.84063,-58.16818,4,2017
81166,,-3.64135,128.2391,0,2014
99065,,36.1276,-5.35767,14,20190625
99068,,36.13173,-5.35663,12,20190625
93776,,36.13925,-5.36545,14,20190624
98323,,67.51197,41.30355,55,2021
94112,foul ground,55.70385,17.23595,22,2020
99099,,36.1333,-5.3553,5,20190702
99100,,36.13327,-5.35538,5,20190702
99110,,36.13223,-5.35553,7,20190702
99109,,5.72688,4.83087,30,2022
94119,foul ground,55.60745,17.27467,17,2020
99084,,13.44147,-16.5824,2,2021
99107,,36.13242,-5.35507,7,20190702
99112,,36.13273,-5.35838,13,20190621
45315,,2.99667,99.815,1,1992
94105,foul ground,55.6222,16.90693,30,2020
94106,foul ground,55.72053,16.95748,35,2020
99082,,13.4409,-16.57772,3,2021
99073,,13.4071,-16.57753,2,2021
99097,,36.1329,-5.35537,6,20190702
45290,,2.99043,99.83427,1,1986
94111,foul ground,55.56935,17.20218,26,2020
45336,,2.99803,99.81255,1,1948
99078,,36.13235,-5.35502,6,20190702
99079,foul ground,59.82967,25.9225,60,2022
99083,,13.42527,-16.58045,2,2021
99101,,36.13333,-5.35552,6,20190702
94118,foul ground,55.65478,17.26665,16,2020
56765,,-51.69388,-57.80233,1,1976
99104,,36.13337,-5.35547,6,20190702
99106,,36.13242,-5.3552,7,20190702
99061,,2.99005,99.837,2,2022
99108,,36.13215,-5.35533,7,20190702
56831,,-51.69405,-57.80235,1,1936
99071,,36.13232,-5.35502,6,20190702
94026,foul ground,55.02108,16.72478,20,2020
94108,foul ground,55.58163,16.99628,32,2020
99114,,36.1379,-5.36315,13,20190621
99121,,36.14045,-5.36572,13,20190705
93794,,36.14688,-5.36118,7,20190702
92255,,36.148,-5.36118,8,2019
99176,diffuser,57.52593,-4.14982,,
94654,,51.79533,1.60525,17,20201010
93792,,36.14602,-5.36302,11,20190701
99115,,36.13972,-5.36582,14,20190705
93800,,36.14743,-5.36125,8,20190801
93803,,36.13858,-5.3592,9,20190702
90347,,43.05983,6.27213,39,2018
93783,,36.1408,-5.36297,11,20190620
93785,,36.14248,-5.36135,10,20190705
93786,,36.14507,-5.36302,10,20190620
93784,,36.14208,-5.361,10,20190621
92249,,36.14725,-5.36118,8,2019
99124,,36.14142,-5.36385,12,20190621
98711,,16.13275,108.19592,,2021
96826,,5.7819,-55.15868,6,2021
99113,,36.13625,-5.35933,9,20190620
98960,,55.93198,-4.9146,80,2021
92248,,36.1474,-5.36118,8,2019
93802,,36.13838,-5.35908,9,20190702
96465,,36.13707,-5.36373,12,20190624
90715,,59.75898,5.48207,15,2018
93787,,36.14532,-5.36283,11,20190620
98406,,42.62417,3.0725,24,2021
92203,,36.14718,-5.3624,8,2019
93797,,36.14728,-5.36122,8,20190801
92253,,36.14785,-5.3612,8,2019
93793,,36.1462,-5.363,11,20190701
99118,,36.1398,-5.36582,14,20190624
68017,,36.13227,-5.36367,18,2006
99180,,59.73077,10.23163,6,2022
68019,,36.14128,-5.36743,22,2006
93813,,36.14758,-5.36168,8,20190706
93816,,36.14707,-5.36063,7,20190702
93823,,36.13112,-5.36105,16,20190625
93824,,36.14718,-5.36123,8,20190702
99191,,14.36898,120.65143,38,2021
93818,,36.14192,-5.3666,15,20190705
68115,,36.13175,-5.3638,20,2006
99184,,51.81133,1.62392,19,20210912
41682,,6.30923,3.4688,30,1984
99125,,36.14002,-5.3591,9,20190702
78336,,43.0695,6.25167,31,2011
99181,,59.73923,10.211,5,2022
82089,,51.11415,1.32823,10,20141120
93825,,36.14725,-5.36177,8,20190702
92004,,59.74378,10.24603,20,2019
99185,,51.81252,1.6225,19,20210912
34006,,59.74593,10.24727,5,1985
99116,,36.13977,-5.36592,12,20190624
92003,,59.74622,10.24652,3,2019
34894,,36.1288,-5.36007,21,1979
35289,,36.13995,-5.36657,23,1995
85214,,36.12882,-5.3622,27,2012
99187,,59.72513,10.25752,4,2022
93812,,36.14512,-5.363,11,20190706
95227,,36.14675,-5.3685,23,20190626
87486,,47.80083,-3.9125,26,2017
34964,,36.12358,-5.35573,17,1988
34927,,36.14803,-5.37577,56,1979
68126,,36.12693,-5.38418,155,2006
68506,,36.12405,-5.35652,21,2006
68014,,36.13133,-5.36265,21,2006
68045,,36.1372,-5.36548,18,2006
68050,,36.13713,-5.36527,16,2006
34905,,36.1221,-5.36418,54,1979
99192,,14.37637,120.65937,33,2021
35017,,36.11607,-5.36272,75,1989
67975,,36.1484,-5.37683,70,2006
34914,,36.1192,-5.3645,64,1979
67792,,36.1236,-5.35647,23,2006
95018,,36.12322,-5.35772,32,20190626
95237,,36.12427,-5.35675,23,20190626
99175,,35.935,-0.58167,2158,2022
67789,,36.13235,-5.36418,19,2006
68039,,36.1402,-5.36747,26,2006
34903,,36.12168,-5.36618,66,1979
68047,,36.13715,-5.36525,18,2006
99174,,36.98,7.90167,66,2022
35021,,36.13378,-5.36728,30,1989
99063,,51.43743,1.16572,5,20211113
34891,,36.13248,-5.36855,37,1979
99196,Anchor,69.03405,33.03083,10,2022
34904,,36.12453,-5.36105,37,1979
68037,,36.14085,-5.36707,26,2006
35023,,36.1323,-5.36467,21,1989
34899,,36.12477,-5.361,37,1979
34915,,36.11988,-5.36448,59,1979
34917,,36.12092,-5.36738,73,1979
68041,,36.13732,-5.36572,20,2006
68109,,36.13217,-5.3644,21,2006
35025,,36.13773,-5.36713,34,1989
36137,,41.9223,8.76683,12,1987
36142,,41.93035,8.7547,7,1987
35014,,36.12325,-5.3783,124,1979
68056,foul ground,36.13628,-5.3652,16,2006
36129,,41.88167,8.69352,450,1986
36033,,41.79957,8.73138,5,1986
34898,,36.12417,-5.37057,70,1979
60878,,36.11123,-5.37118,320,2002
68008,foul ground,36.13,-5.3659,28,2006
60879,foul ground,36.1084,-5.36248,145,2002
67977,foul ground,36.15055,-5.3743,40,2006
67981,foul ground,36.14885,-5.36712,14,2006
67994,foul ground,36.13368,-5.37477,46,2006
36138,,41.92042,8.76235,7,1987
62681,,41.84723,8.77303,5,2003
35018,,36.11778,-5.36562,77,1989
36645,,41.8623,8.78567,12,1998
34900,foul ground,36.12455,-5.37267,76,1979
60876,foul ground,36.1202,-5.37885,175,2002
67983,foul ground,36.14345,-5.37195,44,2006
61035,foul ground,36.12627,-5.36005,33,1942
82794,,41.8446,8.58548,630,2015
35016,,36.12345,-5.36863,67,1989
60880,foul ground,36.10697,-5.36243,61,2002
35022,,36.12345,-5.35922,37,1989
80383,,36.13497,-5.36732,33,2012
99206,,48.30133,-4.53317,1,2021
67982,,36.13597,-5.37143,44,2006
70473,,41.7383,8.70167,4,2007
60881,,36.14012,-5.38458,220,2002
34922,,36.12847,-5.38322,106,1979
67991,foul ground,36.14118,-5.37155,44,2006
99222,,13.5249,120.9732,25,2021
99204,diffuser,56.45725,-2.82995,2,20211103
59453,,36.13317,-5.35887,12,2001
99216,foul ground,56.44845,-2.93705,5,20211103
88466,,41.92507,8.77172,16,2017
36163,,41.92215,8.74247,8,1988
99215,foul ground,56.4576,-2.95963,2,20211103
35965,,41.92072,8.7436,18,1985
77794,,36.13253,-5.35865,12,2010
83689,,36.13612,-5.36418,1,2015
68102,foul ground,36.13395,-5.36452,14,2006
88461,,41.9247,8.75448,12,2017
99211,,56.4591,-2.67452,8,20211103
36032,,41.91785,8.76452,15,1986
73471,,41.10067,1.25767,26,2009
88467,,41.92498,8.77225,15,2017
73472,,41.09117,1.2585,32,2009
67988,foul ground,36.14522,-5.36632,17,2006
67985,,36.1457,-5.36648,19,2006
99210,,41.08887,1.22963,14,2021
67989,foul ground,36.14535,-5.36647,19,2006
68020,foul ground,36.141,-5.36598,12,2006
68024,foul ground,36.14178,-5.36667,15,2006
92175,,36.13378,-5.36365,15,2019
3105,foul ground,56.4571,-2.83317,2,1843
99213,,56.4591,-2.67387,8,20211103
68545,,41.04683,1.17433,38,2006
59451,,36.13298,-5.35892,13,2001
3119,foul ground,56.47238,-2.64568,5,1988
67990,foul ground,36.14307,-5.36678,15,2006
34920,,36.12963,-5.37695,62,1979
34888,,36.13872,-5.36643,27,1895
35290,,36.1394,-5.3674,31,1995
68112,foul ground,36.13163,-5.36505,22,2006
67997,foul ground,36.12895,-5.37,50,2006
99218,,34.57183,10.743,10,2022
93696,,36.1327,-5.3553,7,20190702
34886,,36.14135,-5.368,25,1979
68028,foul ground,36.13698,-5.36525,16,2006
67995,foul ground,36.13293,-5.37117,47,2006
68117,foul ground,36.13118,-5.3643,23,2006
49584,,13.52217,120.98733,5,1952
93843,,36.1301,-5.35943,14,20190625
99223,,13.51022,120.95023,17,2021
99217,,36.50917,10.92633,28,2022
34895,,36.13025,-5.3616,22,1916
67978,foul ground,36.15062,-5.37277,30,2006
99219,,35.20367,11.57083,30,2022
68013,foul ground,36.13097,-5.36562,25,2006
34901,,36.12357,-5.35607,20,1980
68018,foul ground,36.13202,-5.36378,19,2006
35311,,36.13225,-5.30123,67,1998
68015,foul ground,36.13177,-5.36305,19,2006
67984,foul ground,36.14612,-5.36672,19,2006
15096,,51.85207,1.61938,19,1994
34892,,36.1306,-5.3629,24,1980
34887,,36.13993,-5.36768,31,1978
67996,,36.13662,-5.37027,43,2006
99221,,13.49433,120.9595,1,2021
99227,,35.0925,11.52633,10,2022
94571,,-3.69342,128.10832,1,2020
81157,,-3.69643,128.17377,2,2014
81164,,-3.65087,128.22992,-1,2014
97261,,-3.6534,128.21872,22,2021
68016,foul ground,36.1323,-5.36605,23,2006
99205,,56.4522,-2.83005,5,20211103
93788,,36.1457,-5.36298,11,20190701
93790,,36.1458,-5.36298,11,20190701
81165,,-3.6507,128.2307,-1,2014
68057,foul ground,36.13607,-5.36578,19,2006
99240,,36.68085,22.37137,5,2022
68009,foul ground,36.1291,-5.3662,34,2006
68027,foul ground,36.13533,-5.366,20,2006
99270,foul ground,1.70333,102.93747,10,2022
99278,foul ground,2.09735,102.29912,28,2022
99264,foul ground,1.92397,102.62038,3,2022
99265,foul ground,1.92565,102.6001,6,2022
98701,,18.77397,105.76955,5,2021
97264,,-3.65423,128.21802,2,2021
91182,,1.51733,103.05433,23,2019
99267,foul ground,1.8393,102.7367,5,2022
99272,foul ground,1.6179,103.0773,11,2022
93559,,1.26095,103.31317,28,2020
97042,,55.19707,-5.18025,48,2021
84344,,1.21357,103.91503,50,2016
99251,,8.98333,109.43333,1200,2022
83680,,1.20685,103.90238,60,2015
80481,,35.93353,-3.02252,46,2013
97263,,-3.65422,128.21823,3,2021
35019,,36.11747,-5.3633,70,1989
99262,foul ground,2.08743,102.42858,6,2022
91042,,53.36033,6.981,10,2019
99261,foul ground,2.12163,102.3834,3,2022
35020,,36.11965,-5.36087,52,1979
99259,foul ground,2.11123,102.30853,15,2022
98280,,16.46048,-88.36295,11,2018
81163,,-3.66357,128.20273,1,2014
97265,,-3.65423,128.21788,4,2021
81160,,-3.6561,128.20018,1,2014
99258,foul ground,2.10017,102.33162,13,2022
99263,foul ground,2.0362,102.4931,6,2022
99281,foul ground,39.29767,8.09033,187,2022
94573,,-3.65702,128.2086,23,2020
94572,,-3.69355,128.10887,4,2020
99260,foul ground,2.12437,102.37552,3,2022
91181,,1.51033,102.95767,32,2019
99283,,38.35417,13.28983,850,2022
93563,,1.26287,103.40158,30,2020
99293,,59.28567,17.61302,15,2020
99318,,59.23095,23.6155,2,2017
81665,,56.04423,18.94545,116,2014
99314,,59.3631,22.86073,90,2017
87674,,59.33825,22.80858,95,2017
99295,,59.98433,5.37033,100,2022
99282,foul ground,39.256,8.228,140,2022
37028,,43.96333,13.10667,29,1987
99287,,56.11282,18.97378,116,2014
99268,foul ground,1.73467,102.89305,7,2022
99288,,53.8777,9.17102,13,2017
99266,foul ground,1.87198,102.66252,6,2022
93562,,1.26195,103.40713,25,2020
99296,,53.85983,8.1198,12,2022
3838,,55.14225,-5.51073,95,1945
93565,,1.22697,103.48628,30,2020
99286,,23.59903,-15.99185,13,2006
31603,,55.02548,8.45082,12,1983
31655,foul ground,55.01735,8.4568,6,1991
99294,,59.32755,17.90988,7,2020
99207,Anchor,59.75317,5.5945,362,2022
99297,,-30.1823,-51.24533,4,2022
61615,,53.0751,4.39053,26,2002
99298,foul ground,-30.15335,-51.28717,5,2022
99309,,-30.0328,-51.24513,5,2022
87733,,59.30358,23.37133,2,2017
99235,,7.13667,81.88667,20,2022
99269,foul ground,1.73708,102.89817,7,2022
71770,,-6.30233,111.6854,45,2007
99310,,-30.0328,-51.2465,10,2022
73052,,-5.54075,104.20995,12,2008
99306,foul ground,-30.02497,-51.23182,6,2022
47994,,-6.81975,110.53943,3,1962
45343,,-6.08428,104.50332,140,1977
99285,,25.125,55.16467,7,2022
47771,,-6.63,105.11167,0,1989
99302,foul ground,-30.04147,-51.24478,4,2022
47776,,-6.48083,105.65033,10,1912
99336,,20.70335,110.60463,9,2020
47780,,-6.01502,105.71903,68,1977
80503,,-6.07,105.8527,50,2013
99332,,54.18105,13.81615,2,2016
45344,,-5.55097,104.20917,15,1995
99305,foul ground,-30.0291,-51.23623,6,2022
47811,,-6.06297,105.88125,10,1989
47936,,-6.52343,110.6621,6,1946
99323,,41.93308,8.74752,8,2017
91418,,59.43922,24.65448,7,2018
96941,,51.77385,0.89965,-2,2020
99334,,38.68208,20.69938,5,2021
47870,,-6.38693,105.43282,95,1997
99324,foul ground,58.17755,11.16158,71,2019
99303,foul ground,-30.0587,-51.24855,5,2022
91428,,59.43612,24.66192,2,2018
88429,,41.91963,8.74225,8,2017
99322,foul ground,-30.01982,-51.25512,7,2022
99301,foul ground,-30.05815,-51.24867,5,2022
97900,,6.982,79.68617,30,2021
99320,foul ground,-30.02102,-51.22495,5,2022
94371,,-5.76888,105.79633,2,2020
92228,,-6.629,111.50773,5,2018
92213,,-6.34807,111.18005,35,2018
62016,,-5.81222,105.53758,40,1998
83333,,-5.92035,105.99917,15,2015
88516,foul area,54.54232,18.52453,7,2017
71765,,-6.8195,110.53883,3,2005
47810,,-5.90575,105.50523,22,1983
47937,,-6.76837,110.57025,4,1979
76279,,-6.6472,111.1817,4,2010
47997,,-6.55682,111.27218,11,1946
90004,foul area,54.53827,18.5247,10,2018
20491,,50.71733,0.60878,40,1976
47998,,-6.40042,110.74708,22,1951
97358,,17.80173,-87.99678,5,20190210
79580,,-5.87888,105.85212,60,2012
20505,,50.73092,0.63965,38,1943
83609,,50.71187,0.60385,39,2015
47897,,-6.23825,110.90858,50,1987
92235,,-6.18632,111.15425,50,2018
99345,,-6.49885,111.30672,23,2022
